user_id,date,exercise,sets,reps,weight_kg,session_duration_hr,calories_burned,avg_bpm,max_bpm,water_intake_l,workout_type,workout_difficulty,workout_category
U0937,2024-07-10,YOGA,,,,1.17,435.0,146.0,169,0.57,MOBILITY,5.0,NW
U0543,2024-02-14,CYCLING,,,,1.0,278.0,117.0,138,0.55,CARDIO,5.0,NW
U0802,2024-03-09,JOGGING,,,,0.6,184.0,155.0,179,0.46,CARDIO,10.0,NW
U0462,2024-11-26,RUNNING,,,,0.87,370.0,160.0,185,0.7,CARDIO,8.0,NW
U0170,2024-10-17,ROW,,,,0.54,496.0,136.0,149,0.66,ENDURANCE,4.0,NW
U0829,2024-04-12,CYCLING,,,,0.88,386.0,133.0,158,1.11,CARDIO,4.0,NW
U0017,2024-02-11,DEADLIFT,4.0,6.0,67.3,1.33,157.0,91.0,116,1.02,STRENGTH,5.0,WEIGHT
U0455,2024-03-03,DEADLIFT,,5.0,,0.37,553.0,134.0,144,1.18,STRENGTH,8.0,WEIGHT
 U0450 ,2024-12-19,HIIT,,,,1.04,150.0,91.0,105,0.97,HIIT,1.0,NW
U0592,2024-03-20,SQUAT,5.0,9.0,47.6,1.3,306.0,116.0,141,0.69,STRENGTH,2.0,WEIGHT
U1148,2024-07-28,YOGA,,,,1.23,307.0,132.0,142,0.49,MOBILITY,5.0,NW
U0020,2024-12-06,YOGA,,,,0.87,192.0,112.0,131,0.36,MOBILITY,5.0,NW
U1108,2024-05-01,ROW,,,,0.45,287.0,130.0,146,0.62,CARDIO,5.0,NW
U0802,2024-09-21,DEADLIFT,5.0,5.0,96.0,1.27,399.0,94.0,117,0.3,STRENGTH,7.0,WEIGHT
U0006,2024-06-29,HIIT,,,,0.93,407.0,153.0,177,0.58,HIIT,5.0,NW
U1027,2024-12-02,HIIT,,,,1.25,592.0,95.0,113,0.5,HIIT,5.0,NW
 U0665 ,20/06/2024,ROW,,,,0.73,306.0,121.0,139,0.51,CARDIO,4.0,NW
U1149,2024-10-29,YOGA,,,,6.64,353.0,101.0,126,0.55,MOBILITY,8.0,NW
U0582,02-22-2024,DEADLIFT,4.0,11.0,112.7,0.47,219.0,155.0,175,0.53,STRENGTH,5.0,WEIGHT
U0293,2024-06-12,YOGA,,,,1.1,451.0,91.0,104,1.07,MOBILITY,2.0,NW
U0872,2024-03-19,CYCLING,,,,0.66,364.0,121.0,131,0.67,CARDIO,5.0,NW
U0372,2024-05-13,SQUAT,3.0,10.0,58.4,0.37,239.0,119.0,143,0.96,STRENGTH,2.0,WEIGHT
U0139,2024-08-05,ROW,,,,1.14,466.0,137.0,155,0.5,CARDIO,8.0,NW
U1087,2024-03-11,YOGA,,,,0.95,513.0,132.0,156,0.51,MOBILITY,7.0,NW
U1184,2024-04-05,RUNNING,,,,0.59,597.0,93.0,106,0.79,CARDIO,7.0,NW
 U0246 ,2024-12-03,RUNNING,,,,1.14,336.0,104.0,128,0.82,CARDIO,9.0,NW
U0882,2024-06-14,ROW,,,,0.96,445.0,132.0,157,0.68,CARDIO,3.0,NW
U0080,2024-04-01,HIIT,,,,0.73,154.0,92.0,112,0.76,HIIT,3.0,NW
U0528,2024-09-17,YOGA,,,,0.38,514.0,151.0,170,0.42,MOBILITY,5.0,NW
U0723,2024-12-05,YOGA,,,,1.21,471.0,162.0,179,0.82,MOBILITY,6.0,NW
U0885,2024-02-12,SQUAT,4.0,6.0,54.5,0.45,316.0,145.0,169,0.73,STRENGTH,5.0,WEIGHT
U0238,2024-08-08,CYCLING,,,,0.52,278.0,126.0,139,,CARDIO,5.0,NW
U0261,2024-05-02,RUNNING,,,,1.0,373.0,122.0,133,1.09,CARDIO,8.0,NW
U0148,2024-06-15,ROW,,,,1.42,563.0,141.0,152,0.81,CARDIO,1.0,NW
U0273,2024-11-24,SQUAT,4.0,5.0,59.9,1.33,426.0,102.0,119,1.08,STRENGTH,2.0,WEIGHT
U0839,2024-02-01,RUNNING,,,,0.9,500.0,93.0,117,0.69,CARDIO,2.0,NW
U0435,2024-08-13,CYCLING,,,,0.71,174.0,124.0,149,1.02,CARDIO,5.0,NW
U0161,2024/09/24,ROW,,,,0.99,565.0,140.0,151,1.03,CARDIO,10.0,NW
U0655,10-30-2024,YOGA,,,,1.22,356.0,118.0,130,,MOBILITY,2.0,NW
U0696,2024-02-16,HIIT,,,,0.45,181.0,152.0,176,0.61,HIIT,9.0,NW
U1175,2024-06-25,HIIT,,,,0.36,548.0,134.0,158,0.52,HIIT,3.0,NW
U0238,2024-12-28,YOGA,,,,0.67,344.0,116.0,130,1.0,MOBILITY,10.0,NW
U0320,2024-01-30,RUNNING,,,,1.23,261.0,157.0,179,0.59,CARDIO,5.0,NW
U0873,2024-09-08,SQUAT,5.0,10.0,62.3,1.22,,109.0,124,0.34,STRENGTH,8.0,WEIGHT
U0003,2024-10-19,DEADLIFT,3.0,5.0,139.6,0.59,583.0,107.0,119,0.74,STRENGTH,9.0,WEIGHT
U0515,2024-07-06,SQUAT,4.0,8.0,102.5,1.0,573.0,98.0,110,0.6,STRENGTH,5.0,WEIGHT
U0103,2024-01-07,SQUAT,3.0,11.0,80.2,0.51,338.0,149.0,171,0.91,STRENGTH,6.0,WEIGHT
U1163,2024-08-19,HIIT,,,,0.72,171.0,104.0,125,0.69,HIIT,2.0,NW
U0976,2024-02-21,DEADLIFT,4.0,6.0,129.3,1.34,274.0,161.0,183,0.98,STRENGTH,4.0,WEIGHT
U0088,2024-11-08,HIIT,,,,0.89,492.0,,156,0.75,HIIT,9.0,NW
U0168,2024-08-12,BENCHPRESS,3.0,10.0,55.1,0.77,291.0,111.0,135,0.68,STRENGTH,6.0,WEIGHT
U0518,2024-02-19,ROW,,,,0.7,198.0,90.0,108,0.68,CARDIO,3.0,NW
U0847,2024-02-26,DEADLIFT,4.0,6.0,42.4,1.4,,147.0,165,0.83,STRENGTH,5.0,WEIGHT
U0197,2024/03/28,ROW,,,,0.88,344.0,133.0,153,0.62,CARDIO,4.0,NW
U0504,2024-05-15,HIIT,,,,0.31,543.0,140.0,163,,HIIT,1.0,NW
U0994,2024-08-15,ROW,,,,1.0,380.0,163.0,176,1.09,CARDIO,5.0,NW
U0902,2024-05-04,DEADLIFT,5.0,9.0,47.6,0.83,338.0,138.0,156,0.38,STRENGTH,7.0,WEIGHT
U0210,2024-01-31,DEADLIFT,3.0,10.0,96.6,0.93,493.0,125.0,144,0.72,STRENGTH,9.0,WEIGHT
U1080,2024-01-04,YOGA,,,,0.52,546.0,103.0,116,1.0,MOBILITY,5.0,NW
U0453,2024-09-14,HIIT,,,,0.57,482.0,139.0,155,0.54,HIIT,3.0,NW
U0461,2024-06-05,SQUAT,5.0,9.0,44.9,0.95,200.0,142.0,157,1.09,STRENGTH,5.0,WEIGHT
U0164,2024-07-02,DEADLIFT,5.0,6.0,82.9,1.37,174.0,135.0,147,0.85,STRENGTH,5.0,WEIGHT
U0082,2024-07-31,RUNNING,,,,1.21,547.0,136.0,159,1.05,CARDIO,5.0,NW
U0242,2024-01-28,ROW,,,,1.49,562.0,148.0,159,0.95,CARDIO,4.0,NW
U0643,2024-08-08,BENCHPRESS,3.0,8.0,104.2,0.83,541.0,140.0,164,0.47,STRENGTH,4.0,WEIGHT
U0706,2024-12-10,DEADLIFT,5.0,6.0,122.3,1.02,297.0,98.0,111,1.02,STRENGTH,9.0,WEIGHT
U0565,2024-02-19,SQUAT,5.0,6.0,75.8,0.48,187.0,161.0,173,1.05,STRENGTH,6.0,WEIGHT
U0201,2024-09-08,SQUAT,,12.0,130.8,0.5,496.0,121.0,146,0.76,STRENGTH,1.0,WEIGHT
U1106,2024-03-15,YOGA,,,,1.15,393.0,136.0,155,0.89,MOBILITY,7.0,NW
U0810,2024-12-26,HIIT,,,,0.95,191.0,90.0,105,1.08,HIIT,10.0,NW
U0911,2024-10-02,SQUAT,5.0,7.0,115.5,1.34,564.0,101.0,123,0.95,STRENGTH,5.0,WEIGHT
U1161,2024-06-08,RUNNING,,,,1.45,577.0,161.0,171,0.35,CARDIO,5.0,NW
U0096,2024/01/29,SQUAT,3.0,8.0,134.1,1.49,352.0,145.0,168,0.81,STRENGTH,6.0,WEIGHT
U0984,2024-02-23,SQUAT,3.0,10.0,68.2,1.4,475.0,147.0,164,0.77,STRENGTH,8.0,WEIGHT
U0311,2024-01-31,BENCHPRESS,,10.0,97.5,1.24,159.0,132.0,142,0.58,STRENGTH,2.0,WEIGHT
U0026,2024-04-11,SQUAT,3.0,7.0,128.0,0.46,429.0,106.0,131,0.69,STRENGTH,5.0,WEIGHT
U0796,2024-07-28,ROW,,,,1.0,413.0,93.0,111,0.51,CARDIO,3.0,NW
U0629,2024-11-03,CYCLING,,,,0.54,373.0,145.0,170,0.69,ENDURANCE,2.0,NW
U0557,24/04/2024,CYCLING,,,,0.86,464.0,102.0,127,0.36,CARDIO,5.0,NW
U0352,2024-12-07,HIIT,,,,1.34,374.0,155.0,175,0.77,HIIT,7.0,NW
 U0605 ,2024-07-01,ROW,,,,0.75,216.0,143.0,154,0.88,CARDIO,9.0,NW
U0741,2024-10-05,DEADLIFT,4.0,9.0,60.7,1.46,517.0,115.0,134,1.1,STRENGTH,5.0,WEIGHT
U0259,2024-09-25,CYCLING,,,,0.48,271.0,154.0,167,0.39,CARDIO,7.0,NW
U1115,2024-11-21,ROW,,,,1.13,418.0,160.0,174,0.74,CARDIO,3.0,NW
U1070,2024-05-12,DEADLIFT,4.0,8.0,130.3,1.42,229.0,143.0,159,0.65,STRENGTH,1.0,WEIGHT
U1046,2024-12-10,HIIT,,,,0.78,563.0,141.0,161,0.89,HIIT,6.0,NW
U0741,2024-10-10,SQUAT,,10.0,63.3,1.0,478.0,164.0,189,0.73,STRENGTH,5.0,WEIGHT
U0952,2024-10-22,YOGA,,,,0.3,519.0,118.0,131,0.52,MOBILITY,5.0,NW
U0857,2024-06-12,CYCLING,,,,0.6,474.0,103.0,119,0.36,CARDIO,6.0,NW
U1167,2024-09-01,DEADLIFT,4.0,11.0,41.1,1.13,185.0,90.0,108,0.82,STRENGTH,4.0,WEIGHT
U0898,2024-05-22,DEADLIFT,,6.0,83.6,0.91,268.0,115.0,138,0.3,STRENGTH,7.0,WEIGHT
U0698,2024-12-18,BENCHPRESS,4.0,11.0,139.6,0.59,492.0,159.0,178,0.68,STRENGTH,9.0,WEIGHT
U1131,2024-11-20,BENCHPRESS,4.0,8.0,72.7,0.31,168.0,113.0,127,0.59,STRENGTH,7.0,WEIGHT
U0680,2024-04-09,SQUAT,3.0,10.0,47.8,0.56,298.0,98.0,120,0.68,STRENGTH,10.0,WEIGHT
U0146,10-09-2024,DEADLIFT,4.0,9.0,79.5,0.7,461.0,164.0,175,0.95,STRENGTH,3.0,WEIGHT
U0964,2024-01-04,BENCHPRESS,3.0,11.0,41.6,0.91,206.0,136.0,154,0.43,STRENGTH,7.0,WEIGHT
U0350,2024-03-25,BENCHPRESS,5.0,6.0,42.4,0.36,262.0,91.0,112,0.89,STRENGTH,5.0,WEIGHT
U1155,2024-03-08,SQUAT,4.0,10.0,50.4,1.0,155.0,138.0,153,0.92,STRENGTH,10.0,WEIGHT
U0316,2024-11-26,HIIT,,,,0.37,170.0,98.0,110,,HIIT,2.0,NW
U0746,2024-06-29,BENCHPRESS,3.0,10.0,137.1,0.79,526.0,137.0,153,0.79,STRENGTH,9.0,WEIGHT
U0376,2024-11-13,BENCHPRESS,3.0,6.0,79.0,0.84,375.0,143.0,156,1.13,STRENGTH,9.0,WEIGHT
U0088,2024-07-15,SQUAT,3.0,11.0,52.4,0.76,311.0,143.0,165,0.49,STRENGTH,7.0,WEIGHT
U1160,2024/10/31,HIIT,,,,1.16,291.0,102.0,121,0.58,HIIT,4.0,NW
U0023,2024/09/22,DEADLIFT,3.0,8.0,110.3,0.95,1966.0,148.0,171,0.75,STRENGTH,8.0,WEIGHT
U0841,2024-07-23,SQUAT,3.0,12.0,123.5,1.4,256.0,91.0,113,0.92,STRENGTH,10.0,WEIGHT
U0100,2024-02-16,SQUAT,4.0,10.0,40.6,1.36,204.0,158.0,177,,STRENGTH,2.0,WEIGHT
U0596,2024-07-16,DEADLIFT,3.0,6.0,67.8,1.03,520.0,125.0,142,1.18,STRENGTH,10.0,WEIGHT
U0802,2024-04-27,JOGGING,,,,1.0,277.0,,139,0.95,CARDIO,5.0,NW
U1076,2024-09-16,HIIT,,,,1.23,197.0,121.0,144,0.41,HIIT,1.0,NW
U0227,2024-01-20,YOGA,,,,1.09,383.0,146.0,164,1.06,MOBILITY,1.0,NW
U0697,2024-04-25,SQUAT,5.0,8.0,107.4,0.57,318.0,107.0,131,0.87,STRENGTH,6.0,WEIGHT
U0808,2024-09-21,YOGA,,,,0.84,188.0,96.0,110,0.9,MOBILITY,5.0,NW
U0126,2024-03-05,SQUAT,4.0,12.0,115.3,0.62,457.0,120.0,138,,STRENGTH,5.0,WEIGHT
U0278,2024-03-11,SQUAT,4.0,5.0,100.7,1.06,245.0,138.0,151,0.66,STRENGTH,5.0,WEIGHT
U0019,2024-08-01,BENCHPRESS,3.0,11.0,133.9,0.53,380.0,156.0,168,0.9,STRENGTH,7.0,WEIGHT
U0292,2024-09-11,BENCHPRESS,3.0,,126.8,0.78,360.0,149.0,163,0.56,STRENGTH,4.0,WEIGHT
U0146,2024-07-25,ROW,,,,1.21,220.0,98.0,111,1.13,CARDIO,3.0,NW
U0927,2024-10-27,YOGA,,,,0.41,170.0,104.0,115,0.72,MOBILITY,2.0,NW
U0724,10-20-2024,CYCLING,,,,0.74,399.0,107.0,131,0.61,CARDIO,6.0,NW
U0755,2024-01-19,HIIT,,,,1.01,472.0,150.0,164,0.39,HIIT,5.0,NW
U0513,2024-06-01,RUNNING,,,,0.34,355.0,155.0,173,0.37,CARDIO,5.0,NW
U0654,2024-10-03,YOGA,,,,1.18,385.0,176.0,152,0.77,MOBILITY,9.0,NW
U0857,2024-10-25,CYCLING,,,,1.06,504.0,94.0,109,,CARDIO,5.0,NW
U0359,2024-09-13,CYCLING,,,,1.48,1439.0,114.0,132,0.99,CARDIO,5.0,NW
U0800,2024-04-29,DEADLIFT,3.0,5.0,66.5,0.6,192.0,95.0,118,0.39,STRENGTH,9.0,WEIGHT
U0636,2024-01-21,HIIT,,,,0.93,267.0,93.0,107,0.46,HIIT,9.0,NW
U0650,2024-10-04,RUNNING,,,,0.91,255.0,113.0,132,0.4,CARDIO,9.0,NW
U1169,2024-04-08,RUNNING,,,,0.74,302.0,111.0,131,0.79,CARDIO,4.0,NW
U0333,2024-07-31,RUNNING,,,,0.37,376.0,157.0,182,0.76,CARDIO,5.0,NW
U0538,2024-06-26,BENCHPRESS,,9.0,139.6,1.32,282.0,104.0,126,1.11,STRENGTH,5.0,WEIGHT
U0304,2024-05-07,RUNNING,,,,0.54,588.0,208.0,155,1.15,CARDIO,10.0,NW
U0213,2024-09-13,RUNNING,,,,1.0,288.0,121.0,135,0.75,CARDIO,5.0,NW
U0694,2024/07/16,DEADLIFT,4.0,7.0,116.8,0.69,239.0,114.0,130,0.96,STRENGTH,7.0,WEIGHT
U0174,2024-03-07,RUNNING,,,,1.12,459.0,134.0,158,0.98,CARDIO,4.0,NW
U0389,2024-09-12,DEADLIFT,,8.0,93.0,1.31,255.0,129.0,139,,STRENGTH,4.0,WEIGHT
U0165,2024-10-06,RUNNING,,,,0.66,430.0,127.0,144,0.82,CARDIO,6.0,NW
U1135,2024-12-16,DEADLIFT,5.0,6.0,90.8,1.38,443.0,147.0,158,0.37,STRENGTH,4.0,WEIGHT
U0016,2024-03-04,YOGA,,,,1.09,553.0,116.0,135,0.7,MOBILITY,4.0,NW
U0546,2024-03-27,BENCHPRESS,3.0,9.0,58.8,0.56,456.0,124.0,148,0.83,STRENGTH,7.0,WEIGHT
U0928,2024-12-15,ROW,,,,1.44,212.0,100.0,115,0.91,ENDURANCE,8.0,NW
U0895,2024-02-08,HIIT,,,,0.43,296.0,132.0,149,0.31,HIIT,3.0,NW
U0878,2024-09-08,ROW,,,,1.06,368.0,154.0,167,1.13,CARDIO,8.0,NW
U0892,2024-04-28,YOGA,,,,0.45,186.0,121.0,135,0.33,MOBILITY,2.0,NW
U0235,2024-02-12,HIIT,,,,1.23,568.0,97.0,122,0.37,HIIT,7.0,NW
U0949,2024-07-24,SQUAT,,11.0,74.5,1.0,229.0,100.0,112,0.89,STRENGTH,6.0,WEIGHT
U0393,2024-03-25,SQUAT,5.0,11.0,79.9,0.58,,98.0,116,0.95,STRENGTH,9.0,WEIGHT
U1077,2024-07-22,BENCHPRESS,3.0,11.0,59.1,0.59,440.0,123.0,145,0.59,STRENGTH,5.0,WEIGHT
U0453,2024-07-26,DEADLIFT,3.0,11.0,44.1,0.85,558.0,131.0,149,0.67,STRENGTH,3.0,WEIGHT
U0319,03/07/2024,HIIT,,,,1.17,475.0,120.0,132,0.89,HIIT,8.0,NW
U1170,2024-04-19,YOGA,,,,0.41,278.0,112.0,126,0.99,MOBILITY,5.0,NW
U0723,2024-10-21,SQUAT,5.0,5.0,120.7,1.1,208.0,147.0,162,0.55,STRENGTH,5.0,WEIGHT
 U0154 ,2024-12-31,DEADLIFT,3.0,6.0,113.5,1.2,390.0,133.0,144,1.11,STRENGTH,1.0,WEIGHT
U1005,2024-11-28,ROW,,,,0.65,309.0,129.0,145,0.98,CARDIO,3.0,NW
U0207,2024-05-21,ROW,,,,0.47,201.0,147.0,165,0.76,CARDIO,4.0,NW
U1176,2024-06-04,RUNNING,,,,0.69,187.0,121.0,141,0.95,CARDIO,6.0,NW
U0637,2024-07-02,DEADLIFT,3.0,5.0,110.2,0.47,287.0,131.0,141,1.07,STRENGTH,8.0,WEIGHT
 U0432 ,2024-10-20,SQUAT,3.0,6.0,111.1,0.81,225.0,133.0,150,0.97,STRENGTH,5.0,WEIGHT
U0549,2024-03-28,SQUAT,3.0,7.0,40.5,0.66,556.0,111.0,128,0.68,STRENGTH,4.0,WEIGHT
U0668,2024-03-15,CYCLING,,,,0.93,267.0,106.0,120,0.89,CARDIO,6.0,NW
U1028,2024-11-12,HIIT,,,,0.45,429.0,118.0,137,0.63,HIIT,5.0,NW
U0801,2024-12-05,HIIT,,,,0.36,489.0,128.0,149,0.86,HIIT,5.0,NW
U0062,2024-04-06,YOGA,,,,0.83,566.0,130.0,153,0.56,MOBILITY,3.0,NW
U0904,2024-11-07,HIIT,,,,5.13,300.0,131.0,152,1.06,HIIT,1.0,NW
U0312,2024-07-21,SQUAT,5.0,6.0,47.5,0.38,431.0,130.0,149,,STRENGTH,10.0,WEIGHT
U0366,2024-03-01,DEADLIFT,5.0,12.0,92.6,1.04,494.0,129.0,144,0.77,STRENGTH,5.0,WEIGHT
U0883,2024-04-22,CYCLING,,,,1.07,587.0,139.0,154,0.54,CARDIO,7.0,NW
U0115,2024-10-24,DEADLIFT,4.0,12.0,122.1,0.79,260.0,131.0,142,1.05,STRENGTH,5.0,WEIGHT
U0579,2024/02/03,HIIT,,,,0.83,575.0,128.0,144,0.8,HIIT,9.0,NW
U0642,21/10/2024,HIIT,,,,1.45,524.0,130.0,152,0.69,HIIT,6.0,NW
U0757,2024-03-05,BENCHPRESS,4.0,11.0,137.6,1.09,508.0,148.0,158,0.94,STRENGTH,10.0,WEIGHT
U1171,2024-12-24,RUNNING,,,,0.66,216.0,149.0,171,,CARDIO,6.0,NW
U0204,2024-10-13,HIIT,,,,1.09,168.0,95.0,116,0.54,HIIT,5.0,NW
U0860,2024-11-02,BENCHPRESS,5.0,10.0,61.8,0.51,287.0,134.0,149,1.15,STRENGTH,7.0,WEIGHT
U0546,2024-12-05,HIIT,,,,1.15,275.0,113.0,130,,HIIT,5.0,NW
U0546,2024-05-23,CYCLING,,,,1.34,164.0,150.0,174,0.34,CARDIO,5.0,NW
U0143,2024-04-06,CYCLING,,,,1.04,561.0,105.0,121,0.69,CARDIO,9.0,NW
U0447,2024-04-28,ROW,,,,1.05,581.0,142.0,163,0.99,CARDIO,5.0,NW
U1124,2024-05-08,DEADLIFT,3.0,7.0,74.4,1.15,466.0,113.0,125,0.32,STRENGTH,4.0,WEIGHT
U0544,2024-10-11,ROW,,,,1.0,362.0,104.0,125,,CARDIO,5.0,NW
U0884,2024-07-28,CYCLING,,,,0.53,531.0,146.0,161,0.32,CARDIO,6.0,NW
U0332,2024-03-20,YOGA,,,,0.69,468.0,107.0,131,0.4,MOBILITY,9.0,NW
U0960,2024-07-19,RUNNING,,,,0.88,564.0,150.0,167,0.43,CARDIO,9.0,NW
U0523,2024-12-22,CYCLING,,,,0.55,488.0,157.0,176,0.59,CARDIO,2.0,NW
U0008,2024-10-14,YOGA,,,,1.23,195.0,136.0,155,1.18,MOBILITY,2.0,NW
U0889,2024-02-11,DEADLIFT,4.0,5.0,73.7,1.01,313.0,139.0,149,0.85,STRENGTH,10.0,WEIGHT
U0255,2024-02-08,YOGA,,,,1.45,464.0,155.0,175,0.79,FLEXIBILITY,8.0,NW
U0083,2024-04-24,ROW,,,,1.22,546.0,99.0,115,0.94,CARDIO,3.0,NW
U1135,11/07/2024,CYCLING,,,,0.57,376.0,138.0,158,0.63,CARDIO,5.0,NW
U0342,2024-06-01,SQUAT,4.0,6.0,72.3,0.43,293.0,130.0,153,0.9,STRENGTH,5.0,WEIGHT
U0976,2024-01-26,SQUAT,4.0,9.0,65.0,1.08,326.0,127.0,149,0.75,STRENGTH,7.0,WEIGHT
U0284,2024-06-28,DEADLIFT,5.0,11.0,117.3,0.51,317.0,104.0,127,0.95,STRENGTH,1.0,WEIGHT
U0535,2024-12-09,SQUAT,4.0,9.0,100.7,0.53,469.0,143.0,166,0.84,STRENGTH,3.0,WEIGHT
U1081,2024-06-02,DEADLIFT,4.0,8.0,42.3,0.37,431.0,117.0,133,0.93,STRENGTH,4.0,WEIGHT
U0259,2024-01-17,DEADLIFT,4.0,12.0,139.0,0.79,304.0,147.0,163,0.53,STRENGTH,7.0,WEIGHT
U1192,2024-04-24,ROW,,,,0.93,312.0,120.0,143,1.05,CARDIO,5.0,NW
U0474,2024-06-02,YOGA,,,,1.47,479.0,112.0,128,1.2,MOBILITY,5.0,NW
U0454,2024-10-26,BENCHPRESS,4.0,,92.6,0.55,,147.0,166,0.65,STRENGTH,7.0,WEIGHT
U0858,2024-05-18,HIIT,,,,1.0,579.0,,162,1.01,HIIT,5.0,NW
U0384,2024-06-18,ROW,,,,0.35,,108.0,119,,CARDIO,5.0,NW
U0261,2024-02-17,SQUAT,5.0,8.0,84.2,1.21,195.0,147.0,159,1.13,STRENGTH,6.0,WEIGHT
U0168,2024-01-30,RUN,,,,1.34,354.0,139.0,158,0.58,CARDIO,9.0,NW
U0231,2024-04-11,DEADLIFT,3.0,7.0,118.7,1.07,441.0,120.0,132,0.74,STRENGTH,2.0,WEIGHT
 U0873 ,2024-07-04,BENCHPRESS,4.0,7.0,69.4,1.24,447.0,,137,0.6,STRENGTH,5.0,WEIGHT
U0690,2024-05-27,CYCLING,,,,0.9,180.0,133.0,149,0.89,CARDIO,4.0,NW
U0319,2024-07-28,CYCLING,,,,1.21,209.0,138.0,151,0.38,CARDIO,7.0,NW
U0982,2024-04-10,HIIT,,,,1.27,157.0,104.0,119,1.07,HIIT,6.0,NW
 U1067 ,2024-10-26,ROW,,,,0.72,517.0,159.0,169,0.56,CARDIO,2.0,NW
U0306,2024-05-28,SQUAT,4.0,7.0,65.4,1.18,546.0,112.0,123,0.93,STRENGTH,3.0,WEIGHT
U0046,2024-05-14,CYCLING,,,,1.18,468.0,114.0,135,0.4,CARDIO,1.0,NW
U0532,2024-02-03,BENCHPRESS,4.0,8.0,76.7,1.33,416.0,118.0,135,0.79,STRENGTH,3.0,WEIGHT
U0747,2024-02-05,RUNNING,,,,1.0,372.0,137.0,161,0.76,CARDIO,5.0,NW
U0111,2024-04-03,HIIT,,,,0.59,400.0,117.0,134,0.39,HIIT,5.0,NW
U0560,2024-05-31,YOGA,,,,1.42,554.0,129.0,153,0.46,MOBILITY,5.0,NW
U0821,2024-09-21,DEADLIFT,4.0,10.0,108.7,1.19,535.0,138.0,150,0.69,STRENGTH,5.0,WEIGHT
U0728,2024-12-04,ROW,,,,1.31,293.0,136.0,153,0.64,CARDIO,10.0,NW
U0726,2024-11-11,CYCLING,,,,1.03,225.0,163.0,185,0.7,CARDIO,4.0,NW
U0818,2024-12-26,ROW,,,,0.93,165.0,152.0,176,0.57,CARDIO,5.0,NW
U0405,2024-12-15,ROW,,,,0.75,471.0,158.0,182,0.36,CARDIO,6.0,NW
U0159,2024-04-10,YOGA,,,,0.59,331.0,90.0,103,0.7,MOBILITY,5.0,NW
U0945,2024-11-05,ROW,,,,1.35,,127.0,142,0.5,CARDIO,3.0,NW
U1098,2024-03-30,SQUAT,4.0,7.0,117.2,1.17,279.0,90.0,108,1.17,STRENGTH,5.0,WEIGHT
 U0755 ,2024-10-13,DEADLIFT,4.0,7.0,52.9,1.26,569.0,99.0,120,0.75,STRENGTH,7.0,WEIGHT
U0538,2024-05-07,ROW,,,,1.43,236.0,124.0,144,,CARDIO,4.0,NW
U0142,2024-11-12,SQUAT,5.0,7.0,130.7,0.33,452.0,125.0,148,0.55,STRENGTH,5.0,WEIGHT
U0666,2024-05-05,RUNNING,,,,0.72,354.0,155.0,175,,CARDIO,4.0,NW
U0581,05/03/2024,RUNNING,,,,1.19,566.0,94.0,119,0.7,CARDIO,5.0,NW
U0798,2024-08-16,ROW,,,,0.6,244.0,152.0,175,0.45,CARDIO,7.0,NW
U0722,2024-11-28,HIIT,,,,0.32,507.0,97.0,114,0.8,HIIT,2.0,NW
U0329,2024-08-05,SQUAT,5.0,5.0,57.1,0.54,273.0,123.0,143,0.6,STRENGTH,6.0,WEIGHT
U0609,2024-11-19,RUNNING,,,,0.32,472.0,94.0,119,,CARDIO,9.0,NW
U0574,2024-10-29,RUNNING,,,,0.45,376.0,132.0,156,0.33,CARDIO,7.0,NW
U0661,2024-05-05,RUNNING,,,,0.82,260.0,134.0,155,0.69,CARDIO,5.0,NW
U1102,2024-01-08,ROW,,,,0.96,236.0,93.0,109,0.67,CARDIO,2.0,NW
U0969,2024-12-03,HIIT,,,,0.82,210.0,129.0,153,0.83,HIIT,10.0,NW
 U0926 ,2024-06-16,DEADLIFT,3.0,5.0,77.9,0.89,245.0,137.0,152,0.36,STRENGTH,7.0,WEIGHT
 U1051 ,2024-09-27,BENCHPRESS,4.0,5.0,82.2,0.74,222.0,164.0,185,0.49,STRENGTH,8.0,WEIGHT
U0413,2024-11-22,SQUAT,3.0,10.0,99.9,1.0,513.0,116.0,133,0.64,STRENGTH,3.0,WEIGHT
U0565,2024-04-13,CYCLING,,,,0.37,534.0,118.0,132,0.85,CARDIO,10.0,NW
U0711,2024/09/25,CYCLING,,,,1.0,288.0,103.0,115,0.87,CARDIO,4.0,NW
 U0585 ,2024-03-08,BENCHPRESS,5.0,,65.0,0.65,,162.0,185,0.94,STRENGTH,6.0,WEIGHT
U0300,2024-07-21,SQUAT,5.0,12.0,72.8,0.67,385.0,127.0,141,0.63,STRENGTH,3.0,WEIGHT
U1180,2024-05-07,ROW,,,,0.53,361.0,151.0,176,0.55,CARDIO,8.0,NW
U0141,2024-10-04,YOGA,,,,1.26,388.0,155.0,178,0.54,MOBILITY,5.0,NW
U0912,2024-03-28,ROW,,,,1.02,594.0,154.0,166,1.03,CARDIO,5.0,NW
U0197,2024-06-02,ROW,,,,1.24,489.0,132.0,157,0.56,ENDURANCE,3.0,NW
U0493,01-05-2024,CYCLING,,,,1.39,552.0,107.0,129,0.54,CARDIO,3.0,NW
U0012,2024-05-27,ROW,,,,0.66,435.0,107.0,121,1.04,CARDIO,5.0,NW
U0180,2024-02-29,YOGA,,,,0.61,539.0,143.0,161,0.84,MOBILITY,1.0,NW
