user_id,date,exercise,sets,reps,weight_kg,session_duration_hr,calories_burned,avg_bpm,max_bpm,water_intake_l,workout_type,workout_difficulty
U0873,2024-09-08,Squat,5.0,10.0,62.3,1.22,,109.0,124,0.34,Strength,8 
U0003,2024-10-19,Deadlift,3.0,5.0,139.6,0.59,583.0,107.0,119,0.74,strength,9.0
U0515,2024-07-06,Squat,4.0,8.0,102.5,,573.0,98.0,110,0.6,Strength,5 out of 10
U0103,2024-01-07,Squat,3.0,11.0,80.2,0.51,338.0,149.0,171,0.91,strength,6-10
U1163,2024-08-19,HIIT,,,,0.72,171.0,104.0,125,0.69,HIIT,Level 2
U0976,2024-02-21,Deadlift,4.0,6.0,129.3,1.34,274.0,161.0,183,0.98,Strength,4/10
U0088,2024-11-08,HIIT,,,,0.89,492.0,,156,0.75,HIIT,Level 9
U0168,2024-08-12,Bench Press,3.0,10.0,55.1,0.77,291.0,111.0,135,0.68,Strength, 6
U0518,2024-02-19,Rowing,,,,0.7,198.0,90.0,108,0.68,Cardio,3
U0847,2024-02-26,Deadlift,4.0,6.0,42.4,1.4,,147.0,165,0.83,Strength,N/A
U0197,2024/03/28, Rowing ,,,,0.88,344.0,133.0,153,0.62,Cardio,4
U0504,2024-05-15,HIIT,,,,0.31,543.0,140.0,163,,HIIT,1 (easy)
U0994,2024-08-15,Indoor Rowing,,,,,380.0,163.0,176,1.09, Cardio ,5-10
U0902,2024-05-04,Deadlift,5.0,9.0,47.6,0.83,338.0,138.0,156,0.38,Strength, 7
U0210,2024-01-31,Deadlift,3.0,10.0,96.6,0.93,493.0,125.0,144,0.72,Strength,Level 9
U1080,2024-01-04,Yoga,,,,0.52,546.0,103.0,116,1.0,Mobility,N/A
U0453,2024-09-14,HIIT,,,,0.57,482.0,139.0,155,0.54,HIIT,3
U0461,2024-06-05,Squat,5.0,9.0,44.9,0.95,200.0,142.0,157,1.09,Strength,
U0164,2024-07-02,Deadlift,5.0,6.0,82.9,1.37,174.0,135.0,147,0.85, Strength ,
U0082,2024-07-31,Running,,,,1.21,547.0,136.0,159,1.05,Cardio,5 out of 10
U0242,2024-01-28,Rowing,,,,1.49,562.0,148.0,159,0.95,Cardio,4
U0643,2024-08-08,Bench Press,3.0,8.0,104.2,0.83,541.0,140.0,164,0.47,Strength,4 
U0706,2024-12-10,Deadlift,5.0,6.0,122.3,1.02,297.0,98.0,111,1.02,Strength,9
U0565,2024-02-19,Squat,5.0,6.0,75.8,0.48,187.0,161.0,173,1.05,Strength,6
U0201,2024-09-08,Squat,,12.0,130.8,0.5,496.0,121.0,146,0.76,Str,1/10
U1106,2024-03-15,yoga,,,,1.15,393.0,136.0,155,0.89,mobility,7.0
U0810,2024-12-26,HIIT,,,,0.95,191.0,90.0,105,1.08,HIIT,10
U0911,2024-10-02,Squat,5.0,7.0,115.5,1.34,564.0,101.0,123,0.95,Strength,
U1161,2024-06-08,Running,,,,1.45,577.0,161.0,171,0.35,Cardio,N/A
U0096,2024/01/29,Squat,3.0,8.0,134.1,1.49,352.0,145.0,168,0.81,Strength, 6
U0984,2024-02-23,Squat,3.0,10.0,68.2,1.4,475.0,147.0,164,0.77,strength,8
U0311,2024-01-31,BenchPress,,10.0,97.5,1.24,159.0,132.0,142,0.58,Strength, 2
U0026,2024-04-11,squat,3.0,7.0,128.0,0.46,429.0,106.0,131,0.69,Strength,
U0796,2024-07-28,Rowing,,,,1.0,413.0,93.0,111,0.51,Cardio,3
U0629,2024-11-03,Cycling,,,,0.54,373.0,145.0,170,0.69,Endurance,2 (easy)
U0557,24/04/2024,Cycling,,,,0.86,464.0,102.0,127,0.36,Cardio,
U0352,2024-12-07,HIIT,,,,1.34,374.0,155.0,175,0.77,HIIT,7 out of 10
 U0605 ,2024-07-01,Rowing,,,,0.75,216.0,143.0,154,0.88,Cardio,Level 9
U0741,2024-10-05,Deadlift,4.0,9.0,60.7,1.46,517.0,115.0,134,1.1,Strength,N/A
U0259,2024-09-25,Cycling,,,,0.48,271.0,154.0,167,0.39,Cardio,7 out of 10
U1115,2024-11-21,ROW,,,,1.13,418.0,160.0,174,0.74,Cardio,Level 3
U1070,2024-05-12,Deadlift,4.0,8.0,130.3,1.42,229.0,143.0,159,0.65,Strength,1.0
U1046,2024-12-10,High Intensity Interval Training,,,,0.78,563.0,141.0,161,0.89,High Intensity,6-10
U0741,2024-10-10,Squat,,10.0,63.3,,478.0,164.0,189,0.73,Strength,
U0952,2024-10-22,Yoga,,,,0.3,519.0,118.0,131,0.52,Mobility,Level 5
U0857,2024-06-12,Cycling,,,,0.6,474.0,103.0,119,0.36,Cardio,6 (easy)
U1167,2024-09-01,Deadlift,4.0,11.0,41.1,1.13,185.0,90.0,108,0.82,Strength, 4
U0898,2024-05-22,Deadlift,,6.0,83.6,0.91,268.0,115.0,138,0.3,Strength, 7
U0698,2024-12-18,Bench Press,4.0,11.0,139.6,0.59,492.0,159.0,178,0.68,Strength,9-10
U1131,2024-11-20,Bench Press,4.0,8.0,72.7,0.31,168.0,113.0,127,0.59,Strength, 7
U0680,2024-04-09,Squat,3.0,10.0,47.8,0.56,298.0,98.0,120,0.68, Strength ,10-10
U0146,10-09-2024,deadlift,4.0,9.0,79.5,0.7,461.0,164.0,175,0.95,Strength,3 
U0964,2024-01-04,Bench Press,3.0,11.0,41.6,0.91,206.0,136.0,154,0.43,Strength,7 out of 10
U0350,2024-03-25,Bench Press,5.0,6.0,42.4,0.36,262.0,91.0,112,0.89,STRENGTH,5.0
U1155,2024-03-08,Squat,4.0,10.0,50.4,,155.0,138.0,153,0.92,Strength,10 
U0316,2024-11-26,HIIT,,,,0.37,170.0,98.0,110,,HIIT, 2
U0746,2024-06-29,Bench Press,3.0,10.0,137.1,0.79,526.0,137.0,153,0.79,Strength,9/10
U0376,2024-11-13,bench press,3.0,6.0,79.0,0.84,375.0,143.0,156,1.13,Strength,9 out of 10
U0088,2024-07-15,Squat,3.0,11.0,52.4,0.76,311.0,143.0,165,0.49,Strength,7
U1160,2024/10/31,HIIT,,,,1.16,291.0,102.0,121,0.58,HIIT,4
U0023,2024/09/22,Deadlift,3.0,8.0,110.3,0.95,1966.0,148.0,171,0.75,Strength,8
U0841,2024-07-23,Squat,3.0,12.0,123.5,1.4,256.0,91.0,113,0.92, Strength ,10 out of 10
U0100,2024-02-16,Squat,4.0,10.0,40.6,1.36,204.0,158.0,177,,Strength,2.0
U0596,2024-07-16,Deadlift,3.0,6.0,67.8,1.03,520.0,125.0,142,1.18,Strength,10
U0802,2024-04-27,Jogging,,,,,277.0,,139,0.95,Cardio,
U1076,2024-09-16,HIIT,,,,1.23,197.0,121.0,144,0.41,HIIT,1 (easy)
U0227,2024-01-20,Yoga,,,,1.09,383.0,146.0,164,1.06,Mobility, 1
U0697,2024-04-25,Squat,5.0,8.0,107.4,0.57,318.0,107.0,131,0.87,Strength, 6
U0808,2024-09-21,Yoga,,,,0.84,188.0,96.0,110,0.9,Mobility,
U0126,2024-03-05,Squat,4.0,12.0,115.3,0.62,457.0,120.0,138,,Strength,
U0278,2024-03-11,Squat,4.0,5.0,100.7,1.06,245.0,138.0,151,0.66,Strength,5
U0019,2024-08-01,Bench Press,3.0,11.0,133.9,0.53,380.0,156.0,168,0.9,Strength,7
U0292,2024-09-11,Bench Press,3.0,,126.8,0.78,360.0,149.0,163,0.56,Strength,4 
U0146,2024-07-25,Rowing,,,,1.21,220.0,98.0,111,1.13,Cardio,3 
U0927,2024-10-27, Yoga ,,,,0.41,170.0,104.0,115,0.72,Mobility,2.0
U0724,10-20-2024,Cycling,,,,0.74,399.0,107.0,131,0.61,Cardio,6 (easy)
U0755,2024-01-19,HIIT,,,,1.01,472.0,150.0,164,0.39,HIIT,
U0513,2024-06-01,Running,,,,0.34,355.0,155.0,173,0.37,Cardio,
U0654,2024-10-03,Yoga,,,,1.18,385.0,176.0,152,0.77,Mobility,9
U0857,2024-10-25,Cycling,,,,1.06,504.0,94.0,109,,Cardio,
U0359,2024-09-13,Cycling,,,,1.48,1439.0,114.0,132,0.99,Cardio,
U0800,2024-04-29,Deadlift,3.0,5.0,66.5,0.6,192.0,95.0,118,0.39,Strength,9 out of 10
U0636,2024-01-21,HIIT,,,,0.93,267.0,93.0,107,0.46,HIIT,9 out of 10
U0650,2024-10-04,Running,,,,0.91,255.0,113.0,132,0.4,Cardio,9 out of 10
U1169,2024-04-08,Running,,,,0.74,302.0,111.0,131,0.79,CARDIO,4-10
U0333,2024-07-31,Running,,,,0.37,376.0,157.0,182,0.76,Cardio,N/A
U0538,2024-06-26,Bench Press,,9.0,139.6,1.32,282.0,104.0,126,1.11,Strength,
U0304,2024-05-07,Running,,,,0.54,588.0,208.0,155,1.15,Cardio,10-10
U0213,2024-09-13,Running,,,,,288.0,121.0,135,0.75,Cardio,5.0
U0694,2024/07/16,Deadlift,4.0,7.0,116.8,0.69,239.0,114.0,130,0.96, Strength ,7
U0174,2024-03-07,Running,,,,1.12,459.0,134.0,158,0.98,Cardio,4 (easy)
U0389,2024-09-12,Deadlift,,8.0,93.0,1.31,255.0,129.0,139,,Strength,4
U0165,2024-10-06,Running,,,,0.66,430.0,127.0,144,0.82,Cardio, 6
U1135,2024-12-16,Deadlift,5.0,6.0,90.8,1.38,443.0,147.0,158,0.37,Strength,4 
U0016,2024-03-04,Yoga,,,,1.09,553.0,116.0,135,0.7,Mobility,4
U0546,2024-03-27,Bench Press,3.0,9.0,58.8,0.56,456.0,124.0,148,0.83,Strength,7-10
U0928,2024-12-15,Rowing,,,,1.44,212.0,100.0,115,0.91,Endurance, 8
U0895,2024-02-08,hiit,,,,0.43,296.0,132.0,149,0.31,HIIT ,3
U0878,2024-09-08,Rowing,,,,1.06,368.0,154.0,167,1.13,Cardio,Level 8
U0892,2024-04-28,Yoga,,,,0.45,186.0,121.0,135,0.33,Mobility,2
U0235,2024-02-12,HIIT,,,,1.23,568.0,97.0,122,0.37,HIIT,7-10
U0949,2024-07-24,squat,,11.0,74.5,1.0,229.0,100.0,112,0.89,strength,6 out of 10
U0393,2024-03-25,squat,5.0,11.0,79.9,0.58,,98.0,116,0.95,Strength,9
U1077,2024-07-22,Bench Press,3.0,11.0,59.1,0.59,440.0,123.0,145,0.59,Strength,
U0453,2024-07-26,Deadlift,3.0,11.0,44.1,0.85,558.0,131.0,149,0.67,Strength,3-10
U0319,03/07/2024,HIIT,,,,1.17,475.0,120.0,132,0.89,HIIT,8
U1170,2024-04-19,Yoga,,,,0.41,278.0,112.0,126,0.99,Mobility,
U0723,2024-10-21,Squat,5.0,5.0,120.7,1.1,208.0,147.0,162,0.55,Strength,N/A
 U0154 ,2024-12-31,Deadlift,3.0,6.0,113.5,1.2,390.0,133.0,144,1.11,Strength,1 out of 10
U1005,2024-11-28, Rowing ,,,,0.65,309.0,129.0,145,0.98,CARDIO, 3
U0207,2024-05-21,Rowing,,,,0.47,201.0,147.0,165,0.76,Cardio,4/10
U1176,2024-06-04, Running ,,,,0.69,187.0,121.0,141,0.95,Cardio,6.0
U0637,2024-07-02, deadlift ,3.0,5.0,110.2,0.47,287.0,131.0,141,1.07,Strength,8.0
 U0432 ,2024-10-20,Squat,3.0,6.0,111.1,0.81,225.0,133.0,150,0.97,Strength,
U0549,2024-03-28,Squat,3.0,7.0,40.5,0.66,556.0,111.0,128,0.68,Strength, 4
U0668,2024-03-15,Cycling,,,,0.93,267.0,106.0,120,0.89,Cardio,Level 6
U1028,2024-11-12,H.I.I.T,,,,0.45,429.0,118.0,137,0.63,HIIT,N/A
U0801,2024-12-05,HIIT,,,,0.36,489.0,128.0,149,0.86,HIIT,5-10
U0062,2024-04-06, Yoga ,,,,0.83,566.0,130.0,153,0.56,MOBILITY,3.0
U0904,2024-11-07,HIIT,,,,5.13,300.0,131.0,152,1.06,HIIT, 1
U0312,2024-07-21,Squat,5.0,6.0,47.5,0.38,431.0,130.0,149,,Strength,Level 10
U0366,2024-03-01,Deadlift,5.0,12.0,92.6,1.04,494.0,129.0,144,0.77,Strength,
U0883,2024-04-22,Cycling,,,,1.07,587.0,139.0,154,0.54,Cardio,7 out of 10
U0115,2024-10-24,Deadlift,4.0,12.0,122.1,0.79,260.0,131.0,142,1.05,Strength,N/A
U0579,2024/02/03,HIIT,,,,0.83,575.0,128.0,144,0.8,HIIT,9
U0642,21/10/2024,HIIT,,,,1.45,524.0,130.0,152,0.69,HIIT,6 (easy)
U0757,2024-03-05,Bench Press,4.0,11.0,137.6,1.09,508.0,148.0,158,0.94,Strength,10 (hard)
U1171,2024-12-24,Running,,,,0.66,216.0,149.0,171,,Cardio,6-10
U0204,2024-10-13,HIIT,,,,1.09,168.0,95.0,116,0.54,HIIT ,
U0860,2024-11-02,Bench Press,5.0,10.0,61.8,0.51,287.0,134.0,149,1.15,Strength,7 
U0546,2024-12-05,HIIT,,,,1.15,275.0,113.0,130,,HIIT ,
U0546,2024-05-23,Cycling,,,,1.34,164.0,150.0,174,0.34,Cardio,
U0143,2024-04-06,cycling,,,,1.04,561.0,105.0,121,0.69,Cardio,9 out of 10
U0447,2024-04-28,Rowing,,,,1.05,581.0,142.0,163,0.99,Cardio,N/A
U1124,2024-05-08, Deadlift ,3.0,7.0,74.4,1.15,466.0,113.0,125,0.32,Strength, 4
U0544,2024-10-11,Rowing,,,,1.0,362.0,104.0,125,, Cardio ,
U0884,2024-07-28,Cycling,,,,0.53,531.0,146.0,161,0.32,Cardio, 6
U0332,2024-03-20,Yoga,,,,0.69,468.0,107.0,131,0.4,Mobility,9 out of 10
U0960,2024-07-19,Running,,,,0.88,564.0,150.0,167,0.43,Cardio,Level 9
U0523,2024-12-22,Bike,,,,0.55,488.0,157.0,176,0.59,Cardio,2-10
U0008,2024-10-14,Yoga,,,,1.23,195.0,136.0,155,1.18,Mobility,2.0
U0889,2024-02-11,Deadlift,4.0,5.0,73.7,1.01,313.0,139.0,149,0.85,Strength,Level 10
U0255,2024-02-08,Yoga Flow,,,,1.45,464.0,155.0,175,0.79,Flexibility,8 
U0083,2024-04-24,Rowing,,,,1.22,546.0,99.0,115,0.94,Cardio,Level 3
U1135,11/07/2024,Cycling,,,,0.57,376.0,138.0,158,0.63,Cardio,
U0342,2024-06-01,Squat,4.0,6.0,72.3,0.43,293.0,130.0,153,0.9,Str,
U0976,2024-01-26,Squat,4.0,9.0,65.0,1.08,326.0,127.0,149,0.75,Strength,7-10
U0284,2024-06-28,Deadlift,5.0,11.0,117.3,0.51,317.0,104.0,127,0.95,Strength, 1
U0535,2024-12-09,Squat,4.0,9.0,100.7,0.53,469.0,143.0,166,0.84,Strength, 3
U1081,2024-06-02,DEADLIFT,4.0,8.0,42.3,0.37,431.0,117.0,133,0.93,Strength,4 (easy)
U0259,2024-01-17,Deadlift,4.0,12.0,139.0,0.79,304.0,147.0,163,0.53,Strength,7-10
U1192,2024-04-24,Rowing,,,,0.93,312.0,120.0,143,1.05,Cardio,Level 5
U0474,2024-06-02,Yoga,,,,1.47,479.0,112.0,128,1.2,Mobility,
U0454,2024-10-26,Bench Press,4.0,,92.6,0.55,,147.0,166,0.65,Strength,7.0
U0858,2024-05-18,HIIT,,,,,579.0,,162,1.01,HIIT,N/A
U0384,2024-06-18,Rowing,,,,0.35,,108.0,119,,Cardio,5-10
U0261,2024-02-17,Squat,5.0,8.0,84.2,1.21,195.0,147.0,159,1.13,strength,6-10
U0168,2024-01-30,RUN,,,,1.34,354.0,139.0,158,0.58,Cardio,Level 9
U0231,2024-04-11,Deadlift,3.0,7.0,118.7,1.07,441.0,120.0,132,0.74,Strength,2.0
 U0873 ,2024-07-04,Bench Press,4.0,7.0,69.4,1.24,447.0,,137,0.6,Strength,
U0690,2024-05-27,Cycling,,,,0.9,180.0,133.0,149,0.89,Cardio,4-10
U0319,2024-07-28,Cycling,,,,1.21,209.0,138.0,151,0.38,Cardio,7 (easy)
U0982,2024-04-10,HIIT,,,,1.27,157.0,104.0,119,1.07,HIIT,6/10
 U1067 ,2024-10-26,Rowing,,,,0.72,517.0,159.0,169,0.56,Cardio,2.0
U0306,2024-05-28,Squat,4.0,7.0,65.4,1.18,546.0,112.0,123,0.93, Strength ,3
U0046,2024-05-14,CYCLING,,,,1.18,468.0,114.0,135,0.4,Cardio,1/10
U0532,2024-02-03,Bench Press,4.0,8.0,76.7,1.33,416.0,118.0,135,0.79,Strength,3
U0747,2024-02-05,Running,,,,,372.0,137.0,161,0.76,Cardio,Level 5
U0111,2024-04-03,HIIT,,,,0.59,400.0,117.0,134,0.39,HIIT,
U0560,2024-05-31,YOGA,,,,1.42,554.0,129.0,153,0.46,Mobility,N/A
U0821,2024-09-21,Deadlift,4.0,10.0,108.7,1.19,535.0,138.0,150,0.69,Strength,N/A
U0728,2024-12-04,Rowing,,,,1.31,293.0,136.0,153,0.64,Cardio,10
U0726,2024-11-11,cycling,,,,1.03,225.0,163.0,185,0.7,Cardio,4 out of 10
U0818,2024-12-26,Rowing,,,,0.93,165.0,152.0,176,0.57,Cardio,
U0405,2024-12-15,Rowing,,,,0.75,471.0,158.0,182,0.36,Cardio, 6
U0159,2024-04-10,Yoga,,,,0.59,331.0,90.0,103,0.7,Mobility,
U0945,2024-11-05,Rowing,,,,1.35,,127.0,142,0.5,Cardio,3
U1098,2024-03-30,Squat,4.0,7.0,117.2,1.17,279.0,90.0,108,1.17,Strength,
 U0755 ,2024-10-13,Deadlift,4.0,7.0,52.9,1.26,569.0,99.0,120,0.75,Strength, 7
U0538,2024-05-07,Rowing,,,,1.43,236.0,124.0,144,,Cardio,4 out of 10
U0142,2024-11-12,squat,5.0,7.0,130.7,0.33,452.0,125.0,148,0.55,Strength,N/A
U0666,2024-05-05,Running,,,,0.72,354.0,155.0,175,,Cardio,Level 4
U0581,05/03/2024,Running,,,,1.19,566.0,94.0,119,0.7,Cardio,N/A
U0798,2024-08-16,Rowing,,,,0.6,244.0,152.0,175,0.45,Cardio,7 (easy)
U0722,2024-11-28, HIIT ,,,,0.32,507.0,97.0,114,0.8,HIIT,Level 2
U0329,2024-08-05,Squat,5.0,5.0,57.1,0.54,273.0,123.0,143,0.6,Strength,6.0
U0609,2024-11-19,Running,,,,0.32,472.0,94.0,119,,Cardio,Level 9
U0574,2024-10-29,Running,,,,0.45,376.0,132.0,156,0.33, Cardio ,7-10
U0661,2024-05-05,running,,,,0.82,260.0,134.0,155,0.69,Cardio,
U1102,2024-01-08,Rowing,,,,0.96,236.0,93.0,109,0.67,Cardio,Level 2
U0969,2024-12-03,HIIT,,,,0.82,210.0,129.0,153,0.83,HIIT,10 (hard)
 U0926 ,2024-06-16,deadlift,3.0,5.0,77.9,0.89,245.0,137.0,152,0.36,Strength,7
 U1051 ,2024-09-27,Bench Press,4.0,5.0,82.2,0.74,222.0,164.0,185,0.49,Strength,8 (hard)
U0413,2024-11-22,Squat,3.0,10.0,99.9,,513.0,116.0,133,0.64,Strength,Level 3
U0565,2024-04-13,Cycling,,,,0.37,534.0,118.0,132,0.85,Cardio,10.0
U0711,2024/09/25,Cycling,,,,,288.0,103.0,115,0.87,CARDIO,Level 4
 U0585 ,2024-03-08,Bench Press,5.0,,65.0,0.65,,162.0,185,0.94,Strength,6
U0300,2024-07-21,Squat,5.0,12.0,72.8,0.67,385.0,127.0,141,0.63,Strength,Level 3
U1180,2024-05-07,Rowing,,,,0.53,361.0,151.0,176,0.55, Cardio ,Level 8
U0141,2024-10-04,Yoga,,,,1.26,388.0,155.0,178,0.54,Mobility,
U0912,2024-03-28,Rowing,,,,1.02,594.0,154.0,166,1.03,Cardio,
U0197,2024-06-02,Indoor Rowing,,,,1.24,489.0,132.0,157,0.56,Endurance,3 
U0493,01-05-2024, Cycling ,,,,1.39,552.0,107.0,129,0.54,Cardio,3.0
U0012,2024-05-27,Rowing,,,,0.66,435.0,107.0,121,1.04,Cardio,5 out of 10
U0180,2024-02-29,Yoga,,,,0.61,539.0,143.0,161,0.84,Mobility,1 out of 10
U0724,2024-06-17,Rowing,,,,0.69,457.0,155.0,175,1.18,Endurance, 7
U0248,2024-12-03,Cycling,,,,1.5,278.0,136.0,153,0.83,Cardio,1.0
U0703,2024-03-16,HIIT,,,,1.48,444.0,138.0,151,1.05,HIIT,8 
U0228,2024-03-12,Bench Press,4.0,9.0,138.6,0.66,251.0,153.0,163,0.41,Strength,3
U0570,2024-03-17,Running,,,,0.77,557.0,199.0,156,1.19,Cardio,
U0443,2024-06-10,Deadlift,4.0,,67.7,0.65,380.0,153.0,175,0.53,Strength,9
U0424,2024-03-22,Deadlift,4.0,6.0,88.1,1.17,362.0,134.0,147,1.05,Strength,Level 3
U1017,2024-10-30,Deadlift,,10.0,96.7,1.38,581.0,141.0,154,1.03,Strength,
U0882,2024-12-09,Bike,,,,0.94,352.0,108.0,131,0.61,Cardio,9 (hard)
U0636,2024-01-04,Squat,4.0,5.0,55.1,0.32,445.0,145.0,155,0.89,STRENGTH,2
U0858,2024-04-26,Bench Press,5.0,,72.7,0.67,454.0,108.0,123,0.61,Strength,Level 10
U0145,2024-05-12,Yoga,,,,0.96,323.0,111.0,122,0.92,Mobility,7 (easy)
U0101,2024-07-24,Deadlift,5.0,6.0,104.6,0.53,376.0,121.0,135,0.69,Strength,5 out of 10
U0247,2024-07-20,Deadlift,3.0,8.0,44.5,1.23,469.0,161.0,185,0.32,Strength,6/10
U0410,2024-12-01,HIIT,,,,,2047.0,103.0,122,,HIIT,8.0
 U0038 ,06-06-2024,Squat,5.0,9.0,66.1,0.36,472.0,133.0,144,0.65,STRENGTH,6
U0686,2024-02-25,Bench Press,4.0,6.0,135.2,0.64,492.0,162.0,182,1.12,Strength,Level 10
U0418,2024-12-20,Bench Press,3.0,6.0,75.4,1.04,159.0,135.0,151,1.17,Strength, 7
U0321,2024-05-22,Yoga,,,,0.86,364.0,141.0,162,0.84,Flexibility,8
U0238,2024-03-24,Rowing,,,,0.85,211.0,134.0,159,0.38,Cardio,9
U0986,2024-09-23,Cycling,,,,1.19,321.0,131.0,144,0.55,Cardio,
U0241,2024-03-30,Cycling,,,,0.87,384.0,135.0,158,,Cardio, 2
U0990,2024-09-04,Rowing,,,,0.9,536.0,100.0,121,0.31,Cardio,7
U0268,2024-02-04,Yoga,,,,1.15,196.0,115.0,136,1.03,Mobility,Level 5
U0157,2024-10-13,ROW,,,,1.07,466.0,152.0,164,0.49,Cardio, 6
U0066,2024-12-23,BENCH PRESS,4.0,11.0,92.4,0.42,338.0,137.0,156,1.16,Strength,10.0
U0514,2024-12-22,Rowing,,,,0.47,441.0,119.0,134,0.76,Cardio,5 (easy)
U1097,2024-09-16,RUN,,,,1.1,154.0,,138,0.99,cardio,10/10
U0353,2024-03-09,Yoga,,,,1.18,346.0,131.0,153,0.38,Mobility,Level 2
 U0355 ,2024-05-11,Rowing,,,,1.0,519.0,108.0,120,0.6,Cardio,
U0104,2024/04/21,Bench Press,4.0,,79.4,1.27,599.0,112.0,127,1.14,Strength,1 (easy)
U0126,2024-07-28,HIIT,,,,1.2,484.0,155.0,165,0.42,hiit,N/A
U1060,2024-11-09,Deadlift,3.0,10.0,80.2,0.52,290.0,106.0,127,1.01, Strength ,4-10
U0040,2024-10-18,Running,,,,1.24,486.0,94.0,107,0.54,cardio,Level 9
U0346,2024-05-29,Yoga,,,,1.19,411.0,105.0,125,0.36,Mobility,3 (easy)
U0164,2024-04-13,Bench Press,5.0,7.0,60.8,,540.0,144.0,167,1.1,Strength,9
U0216,2024-11-20,Running,,,,1.42,223.0,152.0,176,0.83,Cardio,4 out of 10
U0908,2024-05-27,Rowing,,,,0.71,599.0,133.0,151,0.65,Cardio,6 
U0977,2024/11/18,Yoga,,,,1.26,250.0,132.0,149,1.09,Mobility,
U0841,2024-01-31,Yoga,,,,0.42,254.0,153.0,175,0.46,Mobility,3
U0332,2024-09-05, Cycling ,,,,0.61,217.0,143.0,161,1.14,Cardio,3/10
U0789,2024-04-13,Yoga,,,,0.99,405.0,128.0,146,0.62,mobility,
U0044,2024-01-12,Rowing,,,,1.01,555.0,123.0,145,0.69,Endurance,1 
U1079,2024-01-25,Squat,4.0,7.0,,0.95,161.0,123.0,135,1.12,Strength,5/10
U0606,2024-09-07,Cycling,,,,1.01,211.0,127.0,145,1.08,Cardio,Level 5
U0424,2024-05-02,Deadlift,3.0,,85.5,0.7,412.0,136.0,154,1.04,Strength,1
U0075,2024-05-31, Running ,,,,0.69,441.0,122.0,146,0.97,Endurance,7
U0963,2024-08-25,Squat,4.0,12.0,123.8,0.69,262.0,107.0,126,,Strength,N/A
U0714,2024-11-22,hiit,,,,0.81,159.0,109.0,133,0.7,HIIT,7
U0615,2024-01-27,Bench Press,5.0,,,1.41,517.0,98.0,115,,strength, 4
U0285,2024-06-08,Deadlift,4.0,12.0,52.4,0.72,550.0,128.0,149,0.56,Strength,10
U0164,2024-06-02,HIIT,,,,0.82,281.0,125.0,144,1.17,HIIT,5.0
 U0708 ,2024-10-23,Deadlift,5.0,11.0,52.0,0.85,394.0,155.0,169,0.31,Strength,Level 8
U0337,2024-03-01,HIIT,,,,0.8,554.0,134.0,151,0.77,HIIT,
U0365,23/06/2024,Rowing,,,,0.38,253.0,133.0,144,0.82, Cardio ,6/10
U1148,2024-05-21,HIIT,,,,1.46,445.0,153.0,171,,hiit,4.0
U0363,2024-08-02,Cycling,,,,1.22,307.0,120.0,134,0.79,Cardio,N/A
U0236,2024-10-18,Bench Press,5.0,12.0,97.9,1.04,202.0,121.0,138,0.64,Strength,2 out of 10
U1108,2024-03-08,Running,,,,1.39,328.0,90.0,114,0.5, Cardio ,3
U1061,2024-01-27,Yoga,,,,0.83,553.0,126.0,142,1.03,Mobility,4-10
 U0632 ,2024-02-03,Running,,,,0.87,457.0,132.0,142,0.31,Cardio,9 
U0571,2024-05-12,Bench Press,3.0,12.0,116.4,0.73,322.0,143.0,158,0.97,Strength,1.0
U0698,2024-11-13,Running,,,,1.37,377.0,146.0,162,0.6,Cardio,4/10
U0290,2024-04-30,Rowing,,,,0.38,458.0,101.0,123,0.34,Cardio,2
U0139,2024-03-10,Yoga,,,,0.45,200.0,141.0,154,0.4,Mobility,4 (easy)
U1065,2024-11-05,Bench Press,5.0,8.0,108.9,0.6,297.0,96.0,118,1.03,STRENGTH,9
U0816,2024-09-25,HIIT,,,,1.28,361.0,131.0,147,0.39,HIIT,5 
U0182,2024-09-27,Bench Press,3.0,6.0,128.7,1.43,494.0,148.0,171,0.33, Strength ,ten
U0993,2024-01-04,BenchPress,5.0,8.0,87.9,0.94,436.0,106.0,124,1.17,Strength,1 
U0885,2024-03-23,Squat,5.0,9.0,95.9,0.58,162.0,128.0,145,1.15,Strength,3-10
 U0171 ,2024-07-31,Yoga,,,,1.05,564.0,123.0,142,0.89,Mobility,5/10
U0823,2024-01-27,Yoga,,,,0.99,190.0,118.0,143,0.3,Mobility,Level 3
U0994,2024-06-05,Rowing,,,,1.06,,109.0,128,0.62,Cardio,N/A
U0759,2024-10-07,Squat,3.0,6.0,83.9,0.73,566.0,160.0,179,0.52,Strength,
U1067,03-14-2024, Deadlift ,5.0,11.0,105.9,1.33,363.0,149.0,168,1.03,Strength, 4
U0108,2024-07-11,HIIT,,,,0.42,393.0,96.0,114,0.85,HIIT,
U0763,2024-08-10,ROW,,,,0.31,282.0,110.0,124,,Cardio,
U1197,2024-09-30,Bench Press,4.0,10.0,136.9,1.31,,134.0,153,0.34,Strength,8 
U0788,2024-06-04,HIIT,,,,1.11,442.0,119.0,136,0.4,HIIT,9/10
U0957,2024-10-04,Running,,,,1.1,345.0,136.0,148,, Cardio ,6.0
U0951,2024-01-18,HIIT,,,,1.41,573.0,162.0,184,0.82,HIIT,4-10
U0341,2024-11-11,Yoga,,,,1.38,244.0,99.0,119,0.73,Mobility,
